"Song","Artist","Title","Quadrant","PQuad","MoodsTotal","Moods","MoodsFoundStr","MoodsStr","MoodsStrSplit","Genres","GenresStr","Sample","SampleURL"
"MT0028220133","Jaco Pastorius","Invitation","Q1",0.6,5,3,"exciting, intense, witty","Exciting, Intense, Rambunctious, Witty, Wry","Exciting, Intense, Rambunctious, Witty, Wry",2,"Jazz, Vocal",1,"http://rovimusic.rovicorp.com/playback.mp3?c=L-ICKhLCf7VJowZI-YPY5fQIxMnXLaW9NvEpt_rvU6E=&f=J"
"MT0028335228","Jim Brickman","Love of My Life","Q4",0.615384615384615,13,11,"bright, calm, dramatic, elegant, peaceful, refined, reflective, sentimental, soothing, sophisticated, sparkling","Bright, Calm/Peaceful, Dramatic, Elegant, Refined, Reflective, Restrained, Sentimental, Soothing, Sophisticated, Sparkling, Springlike","Bright, Calm, Peaceful, Dramatic, Elegant, Refined, Reflective, Restrained, Sentimental, Soothing, Sophisticated, Sparkling, Springlike",1,"New Age",1,"http://rovimusic.rovicorp.com/playback.mp3?c=Q-moL3l3U3v2KDZkxqMb1ZjWf7KriH64XH0cLbjLrOY=&f=I"
"MT0028345470","Twilight Opera","Suicide Harlequin","Q2",0.666666666666667,3,3,"jittery, negative, nervous","Negative, Nervous/Jittery","Negative, Nervous, Jittery",3,"Electronic, International, Pop/Rock",1,"http://rovimusic.rovicorp.com/playback.mp3?c=-X_bjq2E46yfAgBtwh3EbJjWf7KriH64XH0cLbjLrOY=&f=I"
"MT0028374210","The Temptations","Lady Soul","Q4",0.692307692307692,13,11,"gentle, intimate, light, mellow, quiet, relaxed, sensual, sentimental, smooth, soft, soothing","Gentle, Intimate, Laid-Back/Mellow, Light, Relaxed, Sensual, Sentimental, Smooth, Soft/Quiet, Soothing, Yearning","Gentle, Intimate, Laid-Back, Mellow, Light, Relaxed, Sensual, Sentimental, Smooth, Soft, Quiet, Soothing, Yearning",1,"R&B",1,"http://rovimusic.rovicorp.com/playback.mp3?c=sdpN9G6JBHUHWWWmSii0-jqpU4hxl5saPDaNIVORh-E=&f=I"
"MT0028445777","Britney Spears","Early Mornin'","Q1",0.571428571428571,7,5,"energetic, hypnotic, sensual, sexual, sexy","Celebratory, Energetic, Exuberant, Hypnotic, Sensual, Sexual, Sexy","Celebratory, Energetic, Exuberant, Hypnotic, Sensual, Sexual, Sexy",1,"Pop/Rock",1,"http://rovimusic.rovicorp.com/playback.mp3?c=cZgFjNkVN7tD3v59IMTK9awfpsQHuOlGC4-o-yXc8Os=&f=J"
"MT0028469910","Hair Police","The Haunting","Q2",0.75,4,3,"fierce, harsh, spooky","Fierce, Harsh, Spooky, Unsettling","Fierce, Harsh, Spooky, Unsettling",2,"Avant-Garde, Pop/Rock",1,"http://rovimusic.rovicorp.com/playback.mp3?c=0cmFVmglLjMmunsVXg8pbfKUU23ZQzDPVjJ3ONioHGo=&f=J"
"MT0028495262","The Skatalites","Eastern Standard Time","Q1",0.571428571428571,7,5,"energetic, fun, hypnotic, lively, rousing","Boisterous, Energetic, Fun, Hypnotic, Lively, Rousing, Summery","Boisterous, Energetic, Fun, Hypnotic, Lively, Rousing, Summery",1,"Reggae",1,"http://rovimusic.rovicorp.com/playback.mp3?c=n8qYtwMHtYeCBAsDtFCG__KUU23ZQzDPVjJ3ONioHGo=&f=J"
"MT0028550964","Oscar Peterson","I Can't Give You Anything But Love","Q4",0.8,5,5,"bravado, elaborate, precious, whimsical, witty","Bravado, Elaborate, Precious, Whimsical, Witty","Bravado, Elaborate, Precious, Whimsical, Witty",2,"Jazz, Vocal",1,"http://rovimusic.rovicorp.com/playback.mp3?c=sKWqSDIeCnPVzLPaHY4Zl_h0BJxFGWncDvRkmPV4knk=&f=J"
"MT0028560561","Babes in Toyland","[Untitled Hidden Track]","Q2",0.875,8,8,"angry, cynical, harsh, hostile, outrageous, paranoid, reckless, sarcastic","Angry, Cynical/Sarcastic, Harsh, Hostile, Outrageous, Paranoid, Reckless","Angry, Cynical, Sarcastic, Harsh, Hostile, Outrageous, Paranoid, Reckless",1,"Pop/Rock",1,"http://rovimusic.rovicorp.com/playback.mp3?c=wA-A3_JM1gkBy9WvgvOeOfKUU23ZQzDPVjJ3ONioHGo=&f=I"
"MT0028596249","Steven Halpern","Eternally","Q4",0.769230769230769,13,10,"atmospheric, calm, delicate, dreamy, light, peaceful, reserved, soothing, sparkling, spiritual","Atmospheric, Calm/Peaceful, Cathartic, Delicate, Dreamy, Ethereal, Light, Reserved, Soothing, Sparkling, Sparse, Spiritual","Atmospheric, Calm, Peaceful, Cathartic, Delicate, Dreamy, Ethereal, Light, Reserved, Soothing, Sparkling, Sparse, Spiritual",3,"New Age, Comedy/Spoken, Electronic",1,"http://rovimusic.rovicorp.com/playback.mp3?c=uUfA57MMpJYwQIybgqUk-fh0BJxFGWncDvRkmPV4knk=&f=I"
"MT0028617657","Barbra Streisand","Don't Rain on My Parade","Q1",0.588235294117647,17,13,"brash, cheerful, confident, dramatic, energetic, exciting, joyous, lively, passionate, rousing, sophisticated, sparkling, theatrical","Boisterous, Brash, Cathartic, Cheerful, Confident, Dramatic, Energetic, Exciting, Exuberant, Gleeful, Joyous, Lively, Passionate, Rousing, Sophisticated, Sparkling, Theatrical","Boisterous, Brash, Cathartic, Cheerful, Confident, Dramatic, Energetic, Exciting, Exuberant, Gleeful, Joyous, Lively, Passionate, Rousing, Sophisticated, Sparkling, Theatrical",3,"Stage & Screen, Vocal, Pop/Rock",1,"http://rovimusic.rovicorp.com/playback.mp3?c=m9q-ZumgA2a5UI-mFjEjQs2KXJKuJLE7UG4BJXcyKZ4=&f=J"
"MT0028627699","Marvin Gaye","I'll Be Doggone [Juke Box Single Version (Stereo)]","Q1",0.6,5,5,"cheerful, happy, joyous, light, sweet","Cheerful, Happy, Joyous, Light, Sweet","Cheerful, Happy, Joyous, Light, Sweet",1,"R&B",1,"http://rovimusic.rovicorp.com/playback.mp3?c=jlF2JwfDpagj_VRcozKEZqwfpsQHuOlGC4-o-yXc8Os=&f=I"
"MT0028633715","Cro-Mags","Tore Up","Q2",0.666666666666667,6,4,"angry, fierce, outraged, reckless","Angry, Fierce, Malevolent, Nihilistic, Outraged, Reckless","Angry, Fierce, Malevolent, Nihilistic, Outraged, Reckless",1,"Pop/Rock",1,"http://rovimusic.rovicorp.com/playback.mp3?c=ey9EhYgpdlDH8fBo1d0i3JjWf7KriH64XH0cLbjLrOY=&f=I"
"MT0028648077","Howard Carroll","What Could I Do?","Q1",0.6,5,5,"gutsy, intense, joyous, reverent, spiritual","Gutsy, Intense, Joyous, Reverent, Spiritual","Gutsy, Intense, Joyous, Reverent, Spiritual",2,"Religious, Blues",1,"http://rovimusic.rovicorp.com/playback.mp3?c=fTH8TzwgX3O2_0eGmOZHIc2KXJKuJLE7UG4BJXcyKZ4=&f=I"
"MT0028698324","Linda Ronstadt","Simple Man, Simple Dream","Q3",0.666666666666667,3,3,"lonely, sad, serious","Lonely, Sad, Serious","Lonely, Sad, Serious",2,"Country, Pop/Rock",1,"http://rovimusic.rovicorp.com/playback.mp3?c=4093QnPmk1IUm12WNVvhuvQIxMnXLaW9NvEpt_rvU6E=&f=J"
"MT0028709149","Kitaro","In the Beginning","Q4",0.555555555555556,9,5,"calm, hypnotic, peaceful, reserved, sparkling","Calm/Peaceful, Ethereal, Hypnotic, Reserved, Somber, Spacey, Sparkling, Trippy","Calm, Peaceful, Ethereal, Hypnotic, Reserved, Somber, Spacey, Sparkling, Trippy",3,"Avant-Garde, Electronic, New Age",1,"http://rovimusic.rovicorp.com/playback.mp3?c=2V22ZLv6HFQDu4wensXCLawfpsQHuOlGC4-o-yXc8Os=&f=J"
"MT0028750297","Dimmu Borgir","Reptile","Q2",0.571428571428571,7,6,"bleak, fierce, hostile, menacing, ominous, outraged","Bleak, Fierce, Hostile, Malevolent, Menacing, Ominous, Outraged","Bleak, Fierce, Hostile, Malevolent, Menacing, Ominous, Outraged",1,"Pop/Rock",1,"http://rovimusic.rovicorp.com/playback.mp3?c=v8ZT54ghJAph3vXaJipdQpjWf7KriH64XH0cLbjLrOY=&f=I"
"MT0028813196","Lyfe Jennings","More Than a Girl","Q4",0.75,4,3,"calm, peaceful, reverent","Calm/Peaceful, Restrained, Reverent","Calm, Peaceful, Restrained, Reverent",1,"R&B",1,"http://rovimusic.rovicorp.com/playback.mp3?c=1r9-2vYyDpuKRu2XCR2gGfh0BJxFGWncDvRkmPV4knk=&f=I"
"MT0028947009","Marilyn Crispell","Segment","Q3",0.75,4,4,"cerebral, clinical, complex, uncompromising","Cerebral, Clinical, Complex, Uncompromising","Cerebral, Clinical, Complex, Uncompromising",1,"Jazz",1,"http://rovimusic.rovicorp.com/playback.mp3?c=uyAbdw_GCKcGYE-KMc-JMPh0BJxFGWncDvRkmPV4knk=&f=I"
"MT0029065626","Elton John","Hercules","Q1",0.714285714285714,7,6,"bright, cheerful, fun, lively, playful, rousing","Bright, Cheerful, Fun, Lively, Playful, Rollicking, Rousing","Bright, Cheerful, Fun, Lively, Playful, Rollicking, Rousing",1,"Pop/Rock",1,"http://rovimusic.rovicorp.com/playback.mp3?c=KwHiQaqTVtyRynSW5aH8TPQIxMnXLaW9NvEpt_rvU6E=&f=J"
"MT0029080694","David Arkenstone","Under the Canopy","Q4",0.888888888888889,9,8,"calm, delicate, gentle, hypnotic, light, peaceful, reserved, soothing","Calm/Peaceful, Delicate, Ethereal, Gentle, Hypnotic, Light, Reserved, Soothing","Calm, Peaceful, Delicate, Ethereal, Gentle, Hypnotic, Light, Reserved, Soothing",2,"New Age, Stage & Screen",1,"http://rovimusic.rovicorp.com/playback.mp3?c=gBjJJ4iQ1xEV8DqWvgqJ5mjIb8Tr8vVfGLIuM5x_WSg=&f=J"
"MT0029099688","Alec Empire","Nobody Gets Out Alive!","Q2",0.666666666666667,12,9,"anxious, fierce, harsh, hostile, menacing, outrageous, tense, uncompromising, volatile","Confrontational, Fierce, Harsh, Hostile, Menacing, Outrageous, Tense/Anxious, Uncompromising, Unsettling, Visceral, Volatile","Confrontational, Fierce, Harsh, Hostile, Menacing, Outrageous, Tense, Anxious, Uncompromising, Unsettling, Visceral, Volatile",1,"Electronic",1,"http://rovimusic.rovicorp.com/playback.mp3?c=MhQOai_NIDdtKGhGThNqeZjWf7KriH64XH0cLbjLrOY=&f=I"
"MT0029492542","H.I.M.","(Rip Out) The Wings of a Butterfly","Q1",0.615384615384615,13,12,"bittersweet, brooding, dramatic, elaborate, energetic, intense, intimate, lush, passionate, romantic, sensual, theatrical","Bittersweet, Brooding, Dramatic, Elaborate, Energetic, Exuberant, Intense, Intimate, Lush, Passionate, Romantic, Sensual, Theatrical","Bittersweet, Brooding, Dramatic, Elaborate, Energetic, Exuberant, Intense, Intimate, Lush, Passionate, Romantic, Sensual, Theatrical",1,"Pop/Rock",1,"http://rovimusic.rovicorp.com/playback.mp3?c=Ybmiykqvp9UP-vias3mPn5jWf7KriH64XH0cLbjLrOY=&f=J"
"MT0029553110","Joe Strummer","Omotepe","Q4",0.6,5,4,"atmospheric, hypnotic, nocturnal, theatrical","Atmospheric, Hypnotic, Nocturnal, Theatrical, Trippy","Atmospheric, Hypnotic, Nocturnal, Theatrical, Trippy",1,"Reggae",1,"http://rovimusic.rovicorp.com/playback.mp3?c=2mgamKMBz21lJblN5gL2o_KUU23ZQzDPVjJ3ONioHGo=&f=I"
"MT0029772184","Eater","Get Raped","Q2",0.571428571428571,7,7,"bitter, harsh, hostile, humorous, outrageous, snide, trashy","Bitter, Harsh, Hostile, Humorous, Outrageous, Snide, Trashy","Bitter, Harsh, Hostile, Humorous, Outrageous, Snide, Trashy",1,"Pop/Rock",1,"http://rovimusic.rovicorp.com/playback.mp3?c=SI4rV0zkxnMU5aLVI_8Ye5jWf7KriH64XH0cLbjLrOY=&f=J"
"MT0029861029","Blind Boy Fuller","Untrue Blues","Q3",0.6,5,5,"brash, gritty, organic, uncompromising, weary","Brash, Gritty, Organic, Uncompromising, Weary","Brash, Gritty, Organic, Uncompromising, Weary",1,"Blues",1,"http://rovimusic.rovicorp.com/playback.mp3?c=LMiKMR9YVPZ5O8iHofnCUvh0BJxFGWncDvRkmPV4knk=&f=J"
"MT0029874624","Marquess","El Temperamento","Q1",0.666666666666667,9,7,"happy, joyous, romantic, sensual, sexual, slick, spicy","Celebratory, Happy, Joyous, Romantic, Sensual, Sexual, Slick, Spicy, Summery","Celebratory, Happy, Joyous, Romantic, Sensual, Sexual, Slick, Spicy, Summery",2,"Pop/Rock, Latin",1,"http://rovimusic.rovicorp.com/playback.mp3?c=_B7gko0funaB5obphGKOm82KXJKuJLE7UG4BJXcyKZ4=&f=I"
"MT0029877658","Roland Byrd","Professor Longhair Blues","Q3",0.666666666666667,3,3,"greasy, lazy, spicy","Greasy, Lazy, Spicy","Greasy, Lazy, Spicy",1,"R&B",1,"http://rovimusic.rovicorp.com/playback.mp3?c=zuq7HC_eSpfs1M6I2Svb05jWf7KriH64XH0cLbjLrOY=&f=I"
"MT0029976595","Cibele Codonho","Só Danço Samba","Q4",0.769230769230769,13,12,"atmospheric, calm, delicate, dreamy, light, melancholy, organic, peaceful, reserved, sensual, soothing, sweet","Atmospheric, Calm/Peaceful, Delicate, Dreamy, Ethereal, Light, Melancholy, Organic, Reserved, Sensual, Soothing, Sweet","Atmospheric, Calm, Peaceful, Delicate, Dreamy, Ethereal, Light, Melancholy, Organic, Reserved, Sensual, Soothing, Sweet",3,"Jazz, International, Latin",1,"http://rovimusic.rovicorp.com/playback.mp3?c=VVJLJzb2yqP9p-HdcQadnIapJnH0KBK7tayJ1L1z1aM=&f=I"
"MT0030007733","Peter Tosh","Creation","Q4",0.833333333333333,6,6,"atmospheric, calm, peaceful, reverent, spiritual, theatrical","Atmospheric, Calm/Peaceful, Reverent, Spiritual, Theatrical","Atmospheric, Calm, Peaceful, Reverent, Spiritual, Theatrical",1,"Reggae",1,"http://rovimusic.rovicorp.com/playback.mp3?c=ErwemZWRGVA5bImynMeelDqpU4hxl5saPDaNIVORh-E=&f=I"
"MT0030036616","Common","Love Is...","Q4",0.588235294117647,17,13,"cerebral, confident, earthy, elegant, lively, lush, passionate, quiet, relaxed, smooth, soft, soothing, sparkling","Cerebral, Confident, Earthy, Elegant, Literate, Lively, Lush, Passionate, Relaxed, Smooth, Soft/Quiet, Soothing, Sparkling, Street-Smart, Summery, Swaggering","Cerebral, Confident, Earthy, Elegant, Literate, Lively, Lush, Passionate, Relaxed, Smooth, Soft, Quiet, Soothing, Sparkling, Street-Smart, Summery, Swaggering",1,"Rap",1,"http://rovimusic.rovicorp.com/playback.mp3?c=k-uTFBoAzR_KYHNaCije76wfpsQHuOlGC4-o-yXc8Os=&f=J"
"MT0030097602","Donovan","Sand and Foam","Q4",0.6,10,6,"atmospheric, elegant, gentle, mellow, relaxed, reserved","Atmospheric, Elegant, Gentle, Laid-Back/Mellow, Literate, Pastoral, Relaxed, Reserved, Wistful","Atmospheric, Elegant, Gentle, Laid-Back, Mellow, Literate, Pastoral, Relaxed, Reserved, Wistful",2,"Folk, Pop/Rock",1,"http://rovimusic.rovicorp.com/playback.mp3?c=lSH3G_nZmL6P58eiwVlf3vh0BJxFGWncDvRkmPV4knk=&f=I"
"MT0030124886","The Herbaliser","World Destruction/The Missing Suitcase","Q2",0.666666666666667,3,3,"angry, cynical, sarcastic","Angry, Cynical/Sarcastic","Angry, Cynical, Sarcastic",3,"Electronic, Rap, Pop/Rock",1,"http://rovimusic.rovicorp.com/playback.mp3?c=ii8rR9aMYDnOLbbDnr2OAYapJnH0KBK7tayJ1L1z1aM=&f=I"
"MT0030160582","The Last Poets","This Is Madness","Q2",0.666666666666667,6,5,"outrageous, provocative, rebellious, uncompromising, volatile","Confrontational, Outrageous, Provocative, Rebellious, Uncompromising, Volatile","Confrontational, Outrageous, Provocative, Rebellious, Uncompromising, Volatile",2,"Comedy/Spoken, Rap",1,"http://rovimusic.rovicorp.com/playback.mp3?c=iTSquMSrlwGEFke1Tckllv3pqi0RS20pHqZddGAWQOA=&f=I"
"MT0030203729","Sloppy Seconds","So Fucked Up","Q2",0.6,5,4,"harsh, reckless, sexual, sleazy","Campy, Harsh, Reckless, Sexual, Sleazy","Campy, Harsh, Reckless, Sexual, Sleazy",1,"Pop/Rock",1,"http://rovimusic.rovicorp.com/playback.mp3?c=1m-ThUaBV7oDcanVnEjPD_h0BJxFGWncDvRkmPV4knk=&f=I"
"MT0030214520","Gorilla Biscuits","Forgotten","Q2",0.833333333333333,6,5,"angry, harsh, hostile, outrageous, reckless","Angry, Harsh, Hostile, Malevolent, Outrageous, Reckless","Angry, Harsh, Hostile, Malevolent, Outrageous, Reckless",1,"Pop/Rock",1,"http://rovimusic.rovicorp.com/playback.mp3?c=W9K76LagPIr7uhEOdKZ-JPKUU23ZQzDPVjJ3ONioHGo=&f=J"
"MT0030247926","Big Bill Broonzy","Prison Blues Come Down on Me","Q3",0.666666666666667,3,3,"greasy, lazy, uncompromising","Greasy, Lazy, Uncompromising","Greasy, Lazy, Uncompromising",1,"Blues",1,"http://rovimusic.rovicorp.com/playback.mp3?c=u4QGuDAAr9-Sr3xsNmSSd_KUU23ZQzDPVjJ3ONioHGo=&f=J"
"MT0030252676","Louis Armstrong","Katie Mae","Q3",0.666666666666667,3,3,"greasy, lazy, uncompromising","Greasy, Lazy, Uncompromising","Greasy, Lazy, Uncompromising",1,"Blues",1,"http://rovimusic.rovicorp.com/playback.mp3?c=kucdr2LLga-hDxu-tgZrG6wfpsQHuOlGC4-o-yXc8Os=&f=I"
"MT0030271679","2 Live Click","Booty Drop","Q2",0.75,4,4,"outrageous, sexual, sleazy, trashy","Outrageous, Sexual, Sleazy, Trashy","Outrageous, Sexual, Sleazy, Trashy",2,"Rap, Electronic",1,"http://rovimusic.rovicorp.com/playback.mp3?c=SghWL1iymwn3IVgku73V6fKUU23ZQzDPVjJ3ONioHGo=&f=I"
"MT0030282917","Doc Watson","Poor Boy Blues","Q4",0.714285714285714,7,5,"atmospheric, earthy, gentle, organic, rustic","Atmospheric, Austere, Autumnal, Earthy, Gentle, Organic, Rustic","Atmospheric, Austere, Autumnal, Earthy, Gentle, Organic, Rustic",4,"Country, Blues, Folk, International",1,"http://rovimusic.rovicorp.com/playback.mp3?c=5mRcXP-alUG-FIPkRJ7PF_3pqi0RS20pHqZddGAWQOA=&f=J"
"MT0030286920","Stefan Grossman","Mississippi Blues No. 2","Q4",0.75,4,3,"precious, reverent, rustic","Knotty, Precious, Reverent, Rustic","Knotty, Precious, Reverent, Rustic",3,"Blues, International, Jazz",1,"http://rovimusic.rovicorp.com/playback.mp3?c=Dojl3N3k7nFn1NOanItthzqpU4hxl5saPDaNIVORh-E=&f=I"
"MT0030304982","Great Vocalists","My Last Affair","Q3",1,4,4,"bitter, bleak, gloomy, sad","Bitter, Bleak, Gloomy, Sad","Bitter, Bleak, Gloomy, Sad",2,"Jazz, Vocal",1,"http://rovimusic.rovicorp.com/playback.mp3?c=NCZiIowGpswABu38DvzMmfKUU23ZQzDPVjJ3ONioHGo=&f=I"
"MT0030319227","Wayne Newton","Danke Schoen","Q4",0.6,20,19,"carefree, confident, delicate, earnest, elegant, fun, happy, innocent, joyous, playful, precious, refined, romantic, smooth, sophisticated, stylish, sweet, theatrical, warm","Carefree, Confident, Delicate, Earnest, Elegant, Fun, Happy, Innocent, Joyous, Playful, Precious, Refined, Romantic, Smooth, Sophisticated, Springlike, Stylish, Sweet, Theatrical, Warm","Carefree, Confident, Delicate, Earnest, Elegant, Fun, Happy, Innocent, Joyous, Playful, Precious, Refined, Romantic, Smooth, Sophisticated, Springlike, Stylish, Sweet, Theatrical, Warm",2,"Pop/Rock, Vocal",1,"http://rovimusic.rovicorp.com/playback.mp3?c=fbaeiXJEJeoqwKo0nMGOnf3pqi0RS20pHqZddGAWQOA=&f=J"
"MT0030321464","Umek","Somnifera","Q3",0.6,5,4,"brittle, clinical, cold, eerie","Brittle, Clinical, Cold, Eerie, Spacey","Brittle, Clinical, Cold, Eerie, Spacey",1,"Electronic",1,"http://rovimusic.rovicorp.com/playback.mp3?c=ZBhL53X6wB8hulOzEAusrmjIb8Tr8vVfGLIuM5x_WSg=&f=J"
"MT0030369896","Nick Drake","The Thoughts of Mary Jane","Q4",0.533333333333333,30,22,"amiable, atmospheric, calm, cerebral, complex, dramatic, dreamy, earnest, earthy, gentle, intimate, lush, organic, peaceful, poignant, relaxed, reserved, romantic, smooth, soothing, sophisticated, sweet","Amiable/Good-Natured, Atmospheric, Autumnal, Calm/Peaceful, Cerebral, Complex, Dramatic, Dreamy, Earnest, Earthy, Enigmatic, Gentle, Intimate, Literate, Lush, Organic, Plaintive, Poignant, Relaxed, Reserved, Romantic, Searching, Smooth, Soothing, Sophisticated, Sweet, Wistful, Yearning","Amiable, Good-Natured, Atmospheric, Autumnal, Calm, Peaceful, Cerebral, Complex, Dramatic, Dreamy, Earnest, Earthy, Enigmatic, Gentle, Intimate, Literate, Lush, Organic, Plaintive, Poignant, Relaxed, Reserved, Romantic, Searching, Smooth, Soothing, Sophisticated, Sweet, Wistful, Yearning",3,"Folk, Pop/Rock, Children's",1,"http://rovimusic.rovicorp.com/playback.mp3?c=Ic6EIljt67XND6Uh1yio0vh0BJxFGWncDvRkmPV4knk=&f=J"
"MT0030400613","Black Box Recorder","The Facts of Life","Q3",0.833333333333333,6,5,"bleak, brittle, clinical, cold, detached","Bleak, Brittle, Clinical, Cold, Detached, Sparse","Bleak, Brittle, Clinical, Cold, Detached, Sparse",1,"Pop/Rock",1,"http://rovimusic.rovicorp.com/playback.mp3?c=Grl0jQWuRSno06m53-s9g_3pqi0RS20pHqZddGAWQOA=&f=I"
"MT0030422114","Scarface","Do What You Do","Q3",0.666666666666667,3,3,"brooding, cynical, sarcastic","Brooding, Cynical/Sarcastic","Brooding, Cynical, Sarcastic",1,"Rap",1,"http://rovimusic.rovicorp.com/playback.mp3?c=iNrd7oEzTagvq5UU-r7ZfTqpU4hxl5saPDaNIVORh-E=&f=J"
"MT0030442334","Kenny G","Northern Lights","Q4",0.75,8,7,"atmospheric, calm, dreamy, nocturnal, peaceful, sensual, sparkling","Atmospheric, Calm/Peaceful, Dreamy, Ethereal, Nocturnal, Sensual, Sparkling","Atmospheric, Calm, Peaceful, Dreamy, Ethereal, Nocturnal, Sensual, Sparkling",3,"Easy Listening, Jazz, Pop/Rock",1,"http://rovimusic.rovicorp.com/playback.mp3?c=2680hAUTJ-pdVoRC0aCrYpjWf7KriH64XH0cLbjLrOY=&f=J"
"MT0030481897","Steven Halpern","In the Flow","Q4",0.769230769230769,13,11,"atmospheric, calm, cerebral, delicate, dreamy, hypnotic, light, peaceful, soothing, sparkling, spiritual","Atmospheric, Calm/Peaceful, Cerebral, Delicate, Dreamy, Ethereal, Hypnotic, Light, Soothing, Spacey, Sparkling, Spiritual","Atmospheric, Calm, Peaceful, Cerebral, Delicate, Dreamy, Ethereal, Hypnotic, Light, Soothing, Spacey, Sparkling, Spiritual",3,"Electronic, New Age, Avant-Garde",1,"http://rovimusic.rovicorp.com/playback.mp3?c=UjDPBpGbbU4tCpXNHvDye82KXJKuJLE7UG4BJXcyKZ4=&f=I"
"MT0030484925","Van Morrison","I've Been Working","Q1",0.714285714285714,7,6,"confident, energetic, exciting, passionate, rousing, sexy","Confident, Energetic, Exciting, Passionate, Rousing, Sexy, Swaggering","Confident, Energetic, Exciting, Passionate, Rousing, Sexy, Swaggering",2,"Blues, R&B",1,"http://rovimusic.rovicorp.com/playback.mp3?c=ygc9dPwhHxFxJ5H7aKDSoP3pqi0RS20pHqZddGAWQOA=&f=I"
"MT0030487841","Elton John","Midnight Creeper","Q1",0.6,5,4,"carefree, lively, positive, strong","Carefree, Lively, Marching, Positive, Strong","Carefree, Lively, Marching, Positive, Strong",3,"Pop/Rock, Electronic, R&B",1,"http://rovimusic.rovicorp.com/playback.mp3?c=joepD3vbbVeOoaPnQ2nGDZjWf7KriH64XH0cLbjLrOY=&f=J"
"MT0030494794","Enigma","Age of Loneliness","Q4",0.52,25,20,"atmospheric, calm, detached, dramatic, dreamy, eerie, elaborate, hypnotic, indulgent, intimate, lush, nocturnal, peaceful, poignant, sensual, smooth, soothing, spiritual, stylish, theatrical","Atmospheric, Autumnal, Calm/Peaceful, Detached, Dramatic, Dreamy, Eerie, Elaborate, Enigmatic, Ethereal, Hypnotic, Indulgent, Intimate, Lush, Nocturnal, Poignant, Sensual, Smooth, Soothing, Spiritual, Stylish, Theatrical, Trippy, Wistful","Atmospheric, Autumnal, Calm, Peaceful, Detached, Dramatic, Dreamy, Eerie, Elaborate, Enigmatic, Ethereal, Hypnotic, Indulgent, Intimate, Lush, Nocturnal, Poignant, Sensual, Smooth, Soothing, Spiritual, Stylish, Theatrical, Trippy, Wistful",2,"Electronic, New Age",1,"http://rovimusic.rovicorp.com/playback.mp3?c=o8ibjpT5QG-bnexv_e5_2zqpU4hxl5saPDaNIVORh-E=&f=I"
"MT0030495725","Bobby McFerrin","Common Thread","Q4",1,3,3,"calm, delicate, peaceful","Calm/Peaceful, Delicate","Calm, Peaceful, Delicate",2,"Children's, Jazz",1,"http://rovimusic.rovicorp.com/playback.mp3?c=eVRdhWVSapcv2DClsqHuL2jIb8Tr8vVfGLIuM5x_WSg=&f=J"
"MT0031495046","Steven Halpern","Waterfall","Q4",0.764705882352941,17,15,"atmospheric, bright, calm, cerebral, delicate, dreamy, elegant, gentle, hypnotic, light, peaceful, relaxed, soothing, sparkling, spiritual","Atmospheric, Bright, Calm/Peaceful, Cerebral, Delicate, Dreamy, Elegant, Ethereal, Gentle, Hypnotic, Light, Relaxed, Soothing, Spacey, Sparkling, Spiritual","Atmospheric, Bright, Calm, Peaceful, Cerebral, Delicate, Dreamy, Elegant, Ethereal, Gentle, Hypnotic, Light, Relaxed, Soothing, Spacey, Sparkling, Spiritual",3,"Electronic, New Age, Avant-Garde",1,"http://rovimusic.rovicorp.com/playback.mp3?c=fAo5Xr1Hagq50WQqIRK6ApjWf7KriH64XH0cLbjLrOY=&f=I"
"MT0031544440","Al Green","Look What You Done for Me","Q1",0.529411764705882,17,17,"earnest, earthy, gutsy, intimate, joyous, passionate, reflective, romantic, rousing, sensual, sentimental, sexy, smooth, sophisticated, stylish, sweet, warm","Earnest, Earthy, Gutsy, Intimate, Joyous, Passionate, Reflective, Romantic, Rousing, Sensual, Sentimental, Sexy, Smooth, Sophisticated, Stylish, Sweet, Warm","Earnest, Earthy, Gutsy, Intimate, Joyous, Passionate, Reflective, Romantic, Rousing, Sensual, Sentimental, Sexy, Smooth, Sophisticated, Stylish, Sweet, Warm",1,"R&B",1,"http://rovimusic.rovicorp.com/playback.mp3?c=d9iDkN4jg0o9SCOIJ47s64apJnH0KBK7tayJ1L1z1aM=&f=J"
